epoch,step,train_accur,train_loss,training_accur_epoch_mean,training_loss_epoch_mean,val_accur,val_loss,validation_accur_epoch_mean,validation_loss_epoch_mean
0,66299,0.0,-0.0261883195489645,,,,,,
0,66349,1.0,-0.9995846152305603,,,,,,
0,66399,0.0,-0.04821952059864998,,,,,,
0,66449,0.0,-9.415272728130475e-11,,,,,,
0,66499,0.0,-2.8450309921384523e-15,,,,,,
0,66549,1.0,-0.9999998807907104,,,,,,
0,66599,0.0,-2.887107057331778e-13,,,,,,
0,66649,0.0,-8.963879192731956e-18,,,,,,
0,66699,1.0,-0.9999464750289917,,,,,,
0,66749,1.0,-0.9443782567977905,,,,,,
0,66799,1.0,-0.9988382458686829,,,,,,
0,66849,0.0,-7.465591187784393e-13,,,,,,
0,66899,0.0,-4.787626776674363e-19,,,,,,
0,66949,1.0,-0.9999996423721313,,,,,,
0,66999,0.0,-7.432727664683642e-14,,,,,,
0,67049,1.0,-0.999996542930603,,,,,,
0,67099,0.0,-4.943285127209044e-15,,,,,,
0,67149,0.0,-2.7667011792686935e-08,,,,,,
0,67199,0.0,-4.5026001427739964e-14,,,,,,
0,67249,0.0,-3.2375189334965526e-11,,,,,,
0,67299,1.0,-0.9999897480010986,,,,,,
0,67349,0.0,-9.979820442262977e-11,,,,,,
0,67399,1.0,-0.9973491430282593,,,,,,
0,67449,0.0,-1.0023375936012945e-19,,,,,,
0,67499,0.0,-1.1056346810311979e-10,,,,,,
0,67549,0.0,-1.75622191333195e-15,,,,,,
0,67599,1.0,-0.9998455047607422,,,,,,
0,67649,0.0,-4.054558253675572e-15,,,,,,
0,67699,0.0,-2.44087128981052e-11,,,,,,
0,67749,1.0,-0.9413982629776001,,,,,,
0,67799,0.0,-3.17578359443349e-11,,,,,,
0,67849,0.0,-4.1272456914771827e-13,,,,,,
0,67899,0.0,-6.705207766799504e-08,,,,,,
0,67949,0.0,-9.46022687270398e-12,,,,,,
0,67999,1.0,-0.9999922513961792,,,,,,
0,68049,1.0,-0.999962329864502,,,,,,
0,68099,0.0,-1.074991441349371e-12,,,,,,
0,68149,1.0,-0.6209191083908081,,,,,,
0,68199,1.0,-0.9999998807907104,,,,,,
0,68249,0.0,-6.830096333480676e-15,,,,,,
0,68299,0.0,-1.2001543422263117e-13,,,,,,
0,68349,0.0,-6.230685421543172e-16,,,,,,
0,68399,0.0,-6.254294304675057e-10,,,,,,
0,68449,0.0,-7.214194519544748e-12,,,,,,
0,68499,0.0,-0.002904519671574235,,,,,,
0,68549,1.0,-1.0,,,,,,
0,68599,0.0,-1.894323508393606e-17,,,,,,
0,68649,0.0,-1.4574786147934782e-13,,,,,,
0,68699,0.0,-4.448732181250303e-12,,,,,,
0,68749,1.0,-0.9250227808952332,,,,,,
0,68799,1.0,-0.9999945163726807,,,,,,
0,68849,1.0,-0.9999998807907104,,,,,,
0,68899,1.0,-0.9999997615814209,,,,,,
0,68949,1.0,-0.9999964237213135,,,,,,
0,68999,0.0,-4.780974132757333e-14,,,,,,
0,69049,1.0,-0.9996283054351807,,,,,,
0,69099,0.0,-0.28781524300575256,,,,,,
0,69149,1.0,-0.9999866485595703,,,,,,
0,69199,1.0,-0.9999998807907104,,,,,,
0,69249,0.0,-0.0009667761041782796,,,,,,
0,69299,0.0,-4.505515947815801e-16,,,,,,
0,69349,0.0,-3.9362667144597196e-15,,,,,,
0,69399,1.0,-0.9970704317092896,,,,,,
0,69449,0.0,-2.6871256955662837e-12,,,,,,
0,69499,0.0,-7.287087600005293e-10,,,,,,
0,69549,0.0,-4.1455638921661375e-08,,,,,,
0,69599,0.0,-2.07904971016859e-10,,,,,,
0,69649,1.0,-0.999974250793457,,,,,,
0,69699,0.0,-1.935340180215378e-14,,,,,,
0,69749,0.0,-1.5175871340034064e-05,,,,,,
0,69799,0.0,-4.352686211461787e-09,,,,,,
0,69849,1.0,-0.9999340772628784,,,,,,
0,69899,0.0,-6.818955097367204e-16,,,,,,
0,69949,0.0,-3.996566803627505e-13,,,,,,
0,69999,1.0,-0.9999972581863403,,,,,,
0,70049,1.0,-0.9999887943267822,,,,,,
0,70099,0.0,-2.1646018023125475e-15,,,,,,
0,70149,0.0,-4.585337665119482e-11,,,,,,
0,70199,1.0,-0.9999974966049194,,,,,,
0,70249,1.0,-0.982016384601593,,,,,,
0,70299,0.0,-1.2939657345611977e-08,,,,,,
0,70349,1.0,-0.9098442792892456,,,,,,
0,70399,0.0,-2.9478000485028133e-08,,,,,,
0,70449,0.0,-2.779933349588236e-20,,,,,,
0,70499,1.0,-1.0,,,,,,
0,70549,0.0,-6.234249842064336e-16,,,,,,
0,70599,0.0,-7.027928925124917e-15,,,,,,
0,70649,0.0,-2.5145594699342577e-13,,,,,,
0,70699,0.0,-7.002407768214036e-12,,,,,,
0,70749,0.0,-3.859472116896079e-11,,,,,,
0,70799,0.0,-6.0686768178536306e-15,,,,,,
0,70849,0.0,-4.1225641467304553e-16,,,,,,
0,70899,1.0,-0.9996805191040039,,,,,,
0,70949,1.0,-0.985939621925354,,,,,,
0,70999,0.0,-6.399728316222304e-17,,,,,,
0,71049,0.0,-7.744942924839404e-13,,,,,,
0,71099,0.0,-8.151236846956622e-13,,,,,,
0,71149,0.0,-1.0889049008255824e-05,,,,,,
0,71199,0.0,-0.11942055821418762,,,,,,
0,71249,1.0,-0.998386025428772,,,,,,
0,71299,1.0,-0.9593982696533203,,,,,,
0,71349,0.0,-6.067546367682225e-14,,,,,,
0,71399,1.0,-0.6362899541854858,,,,,,
0,71449,0.0,-3.4677930015394876e-13,,,,,,
0,71499,1.0,-0.9976097345352173,,,,,,
0,71549,1.0,-0.9999972581863403,,,,,,
0,71599,0.0,-3.75912442721147e-14,,,,,,
0,71649,0.0,-4.641739683591828e-12,,,,,,
0,71699,1.0,-0.9999988079071045,,,,,,
0,71749,1.0,-0.9999998807907104,,,,,,
0,71799,1.0,-0.9951646327972412,,,,,,
0,71849,0.0,-8.954186350718096e-12,,,,,,
0,71899,0.0,-7.944430432515331e-14,,,,,,
0,71949,0.0,-3.1695193615944445e-14,,,,,,
0,71999,1.0,-0.9999258518218994,,,,,,
0,72049,0.0,-4.905854953028113e-16,,,,,,
0,72099,0.0,-0.004579123575240374,,,,,,
0,72149,0.0,-0.26839399337768555,,,,,,
0,72199,1.0,-0.9991011619567871,,,,,,
0,72249,0.0,-1.271501653965501e-11,,,,,,
0,72299,0.0,-1.7727263884256828e-13,,,,,,
0,72349,0.0,-0.0009096275316551328,,,,,,
0,72399,0.0,-1.3505995800910942e-11,,,,,,
0,72449,0.0,-1.682510554490424e-11,,,,,,
0,72499,0.0,-3.791318370360841e-10,,,,,,
0,72549,0.0,-2.25396420176435e-15,,,,,,
0,72599,1.0,-0.9999995231628418,,,,,,
0,72649,0.0,-7.617924069336368e-10,,,,,,
0,72699,1.0,-0.9999998807907104,,,,,,
0,72749,0.0,-7.115750909135354e-19,,,,,,
0,72799,1.0,-0.9999998807907104,,,,,,
0,72849,1.0,-1.0,,,,,,
0,72899,0.0,-1.2367205512713725e-13,,,,,,
0,72949,1.0,-0.9999998807907104,,,,,,
0,72999,0.0,-1.7417582851950526e-19,,,,,,
0,73049,1.0,-0.9999246597290039,,,,,,
0,73099,1.0,-0.999967098236084,,,,,,
0,73149,0.0,-5.418961945835576e-10,,,,,,
0,73199,0.0,-5.401454023640229e-13,,,,,,
0,73249,0.0,-0.46056944131851196,,,,,,
0,73299,0.0,-2.3191871600242164e-12,,,,,,
0,73349,0.0,-5.896903521040997e-10,,,,,,
0,73399,0.0,-1.1257360495176005e-11,,,,,,
0,73449,0.0,-0.020170945674180984,,,,,,
0,73499,0.0,-1.491484920865347e-14,,,,,,
0,73549,0.0,-6.844263383039978e-15,,,,,,
0,73599,0.0,-1.95357410803787e-11,,,,,,
0,73649,0.0,-1.1493932541850604e-11,,,,,,
0,73699,1.0,-0.9999990463256836,,,,,,
0,73749,0.0,-5.091171997601961e-15,,,,,,
0,73799,0.0,-2.8188731324195818e-15,,,,,,
0,73849,0.0,-4.960088950628479e-17,,,,,,
0,73899,1.0,-0.999941349029541,,,,,,
0,73949,0.0,-1.3540494680358561e-12,,,,,,
0,73999,1.0,-0.9999957084655762,,,,,,
0,74049,0.0,-6.033951671646776e-10,,,,,,
0,74099,1.0,-0.9743821620941162,,,,,,
0,74149,0.0,-0.043513230979442596,,,,,,
0,74199,1.0,-0.9944508671760559,,,,,,
0,74249,0.0,-9.618772445207924e-11,,,,,,
0,74299,0.0,-7.06195324440273e-10,,,,,,
0,74349,0.0,-2.561310885607071e-10,,,,,,
0,74399,0.0,-0.0006521372706629336,,,,,,
0,74449,1.0,-0.9978067278862,,,,,,
0,74499,1.0,-0.9999990463256836,,,,,,
0,74549,0.0,-1.386879706129912e-13,,,,,,
0,74599,0.0,-5.272035030756683e-10,,,,,,
0,74649,1.0,-0.9992764592170715,,,,,,
0,74699,1.0,-0.999976396560669,,,,,,
0,74749,0.0,-1.3877991095721798e-14,,,,,,
0,74799,0.0,-2.911426211227308e-09,,,,,,
0,74849,0.0,-1.2962346196721408e-17,,,,,,
0,74899,0.0,-4.4380260778202965e-14,,,,,,
0,74949,0.0,-0.26056575775146484,,,,,,
0,74999,0.0,-3.767158460177278e-11,,,,,,
0,75049,0.0,-1.7702566775207144e-14,,,,,,
0,75099,0.0,-4.790797092368848e-09,,,,,,
0,75149,1.0,-0.9996507167816162,,,,,,
0,75199,0.0,-1.773238131851096e-13,,,,,,
0,75249,0.0,-5.739845583422123e-14,,,,,,
0,75299,1.0,-0.9803431630134583,,,,,,
0,75349,0.0,-8.929743880101149e-14,,,,,,
0,75399,0.0,-1.931521262377167e-11,,,,,,
0,75449,1.0,-0.9989266991615295,,,,,,
0,75499,1.0,-0.9999136924743652,,,,,,
0,75549,0.0,-4.576830234248597e-12,,,,,,
0,75599,0.0,-0.041010353714227676,,,,,,
0,75649,0.0,-1.5269227126180757e-13,,,,,,
0,75699,1.0,-1.0,,,,,,
0,75749,1.0,-0.9999983310699463,,,,,,
0,75799,0.0,-1.1658700671546285e-09,,,,,,
0,75849,0.0,-0.00047744359471835196,,,,,,
0,75899,1.0,-0.9999773502349854,,,,,,
0,75949,0.0,-1.9981608869682616e-15,,,,,,
0,75999,0.0,-1.4904006604593464e-16,,,,,,
0,76049,0.0,-2.6289945697852146e-13,,,,,,
0,76099,1.0,-1.0,,,,,,
0,76149,1.0,-1.0,,,,,,
0,76199,0.0,-0.21235442161560059,,,,,,
0,76249,0.0,-0.2897704541683197,,,,,,
0,76299,0.0,-4.4329450765708087e-16,,,,,,
0,76349,0.0,-9.832469759219095e-21,,,,,,
0,76399,0.0,-1.2621255935177118e-14,,,,,,
0,76449,1.0,-0.9965083003044128,,,,,,
0,76499,1.0,-0.9999997615814209,,,,,,
0,76549,0.0,-1.9852250399132743e-10,,,,,,
0,76599,0.0,-6.426560943562781e-15,,,,,,
0,76649,0.0,-1.3065806249434875e-11,,,,,,
0,76699,1.0,-1.0,,,,,,
0,76749,1.0,-0.9999986886978149,,,,,,
0,76799,0.0,-2.093965226093817e-14,,,,,,
0,76849,1.0,-1.0,,,,,,
0,76899,1.0,-0.99759441614151,,,,,,
0,76949,0.0,-3.474121381200068e-12,,,,,,
0,76999,1.0,-0.904731035232544,,,,,,
0,77049,0.0,-9.851368852620279e-12,,,,,,
0,77099,0.0,-0.19608670473098755,,,,,,
0,77149,0.0,-2.9599859889539726e-12,,,,,,
0,77199,1.0,-0.999991774559021,,,,,,
0,77249,1.0,-0.999997615814209,,,,,,
0,77299,1.0,-0.94303959608078,,,,,,
0,77349,0.0,-0.016580764204263687,,,,,,
0,77399,1.0,-1.0,,,,,,
0,77449,0.0,-2.3168569927151106e-12,,,,,,
0,77499,0.0,-1.0870460856059107e-15,,,,,,
0,77549,0.0,-1.2581588548776779e-10,,,,,,
0,77599,1.0,-0.9999994039535522,,,,,,
0,77649,0.0,-5.0848901478328656e-11,,,,,,
0,77699,0.0,-1.9433635473423139e-13,,,,,,
0,77749,0.0,-4.588985441644766e-12,,,,,,
0,77799,0.0,-1.2010280736520634e-13,,,,,,
0,77849,0.0,-1.107779753345417e-11,,,,,,
0,77899,1.0,-1.0,,,,,,
0,77949,1.0,-0.9891647696495056,,,,,,
0,77999,1.0,-0.9991499185562134,,,,,,
0,78049,1.0,-0.9998910427093506,,,,,,
0,78099,0.0,-4.1517347014723843e-14,,,,,,
0,78149,0.0,-1.6858279908767843e-14,,,,,,
0,78199,1.0,-0.9999988079071045,,,,,,
0,78249,1.0,-1.0,,,,,,
0,78299,0.0,-3.7323460735070885e-15,,,,,,
0,78349,1.0,-0.9999973773956299,,,,,,
0,78399,0.0,-5.305200723171311e-10,,,,,,
0,78449,0.0,-4.3945818955984774e-16,,,,,,
0,78499,0.0,-2.822772771082782e-08,,,,,,
0,78549,1.0,-0.9999938011169434,,,,,,
0,78599,0.0,-2.4255469854850276e-10,,,,,,
0,78649,0.0,-3.961518566562383e-16,,,,,,
0,78699,1.0,-0.9999064207077026,,,,,,
0,78749,0.0,-2.048754178460288e-12,,,,,,
0,78799,1.0,-0.9938780665397644,,,,,,
0,78849,0.0,-6.286024218510322e-13,,,,,,
0,78899,1.0,-0.9998239874839783,,,,,,
0,78949,1.0,-0.9996626377105713,,,,,,
0,78999,0.0,-5.600778955200392e-12,,,,,,
0,79049,0.0,-8.87592818012649e-19,,,,,,
0,79099,0.0,-3.2130645800237945e-13,,,,,,
0,79149,1.0,-0.999987006187439,,,,,,
0,79199,0.0,-7.519411308887225e-12,,,,,,
0,79249,0.0,-1.8090810044668615e-05,,,,,,
0,79299,0.0,-9.030057314418118e-15,,,,,,
0,79349,0.0,-9.515015511607494e-12,,,,,,
0,79399,0.0,-2.1246644443806417e-09,,,,,,
0,79449,1.0,-1.0,,,,,,
0,79499,1.0,-0.9846282005310059,,,,,,
0,79549,0.0,-7.095165167197992e-12,,,,,,
0,79599,0.0,-2.357683547091899e-13,,,,,,
0,79649,0.0,-9.58418838609425e-16,,,,,,
0,79699,0.0,-1.4959785146761995e-11,,,,,,
0,79749,1.0,-0.9772015810012817,,,,,,
0,79799,0.0,-1.1770393128451807e-15,,,,,,
0,79849,1.0,-0.9967604279518127,,,,,,
0,79899,0.0,-1.906503453400235e-19,,,,,,
0,79949,0.0,-1.110764245026985e-07,,,,,,
0,79999,1.0,-0.9999997615814209,,,,,,
0,80049,1.0,-0.9999998807907104,,,,,,
0,80099,0.0,-5.842715634224449e-13,,,,,,
0,80149,0.0,-7.728325222616447e-15,,,,,,
0,80199,1.0,-0.9999963045120239,,,,,,
0,80249,0.0,-1.0287792820873505e-14,,,,,,
0,80299,1.0,-0.9999951124191284,,,,,,
0,80349,0.0,-5.4470928635697025e-12,,,,,,
0,80399,0.0,-1.3492068790324496e-12,,,,,,
0,80449,1.0,-1.0,,,,,,
0,80499,0.0,-2.5922786053150793e-12,,,,,,
0,80549,1.0,-0.9999499320983887,,,,,,
0,80599,1.0,-0.9998034834861755,,,,,,
0,80649,0.0,-1.3867410595419408e-15,,,,,,
0,80699,1.0,-1.0,,,,,,
0,80749,1.0,-0.9926944971084595,,,,,,
0,80799,0.0,-4.183208467123389e-12,,,,,,
0,80849,0.0,-1.7106060491711705e-12,,,,,,
0,80899,0.0,-1.2130949113713953e-16,,,,,,
0,80949,1.0,-0.9975897073745728,,,,,,
0,80999,1.0,-0.9999997615814209,,,,,,
0,81049,0.0,-2.5200512787648677e-09,,,,,,
0,81099,0.0,-1.4556235383711424e-10,,,,,,
0,81149,0.0,-5.438532870577495e-12,,,,,,
0,81199,0.0,-1.5364181552447037e-14,,,,,,
0,81249,0.0,-1.294641817228221e-16,,,,,,
0,81299,0.0,-5.731581639524238e-20,,,,,,
0,81349,0.0,-2.1267330536621187e-18,,,,,,
0,81399,0.0,-5.468617572668144e-11,,,,,,
0,81449,0.0,-2.630415850413126e-12,,,,,,
0,81499,1.0,-0.9995999932289124,,,,,,
0,81549,1.0,-0.9999923706054688,,,,,,
0,81599,1.0,-1.0,,,,,,
0,81649,0.0,-3.330185790757084e-13,,,,,,
0,81699,0.0,-4.294275438715411e-12,,,,,,
0,81749,1.0,-0.991684079170227,,,,,,
0,81799,0.0,-2.8183536060488734e-10,,,,,,
0,81849,0.0,-1.8372349475104244e-10,,,,,,
0,81899,0.0,-2.2128358552659272e-16,,,,,,
0,81949,0.0,-1.6530400159808778e-07,,,,,,
0,81999,1.0,-1.0,,,,,,
0,82049,0.0,-2.1945797609723705e-11,,,,,,
0,82099,1.0,-1.0,,,,,,
0,82149,0.0,-2.0532986660763697e-14,,,,,,
0,82199,0.0,-2.56401108298613e-16,,,,,,
0,82249,1.0,-0.9999866485595703,,,,,,
0,82299,1.0,-0.9999884366989136,,,,,,
0,82349,0.0,-1.3912856295319765e-16,,,,,,
0,82399,1.0,-0.9999990463256836,,,,,,
0,82449,0.0,-4.4545300568703594e-17,,,,,,
0,82499,0.0,-1.1182509487893486e-14,,,,,,
0,82549,0.0,-5.407801807131565e-15,,,,,,
0,82599,0.0,-0.005280358251184225,,,,,,
0,82649,0.0,-1.745671045947824e-17,,,,,,
0,82699,1.0,-0.9999998807907104,,,,,,
0,82749,0.0,-2.839021240319539e-10,,,,,,
0,82799,0.0,-0.23043487966060638,,,,,,
0,82849,1.0,-1.0,,,,,,
0,82899,0.0,-2.384048736203681e-09,,,,,,
0,82949,1.0,-0.9997005462646484,,,,,,
0,82999,0.0,-1.8870323706399184e-11,,,,,,
0,83049,0.0,-6.666512592616377e-17,,,,,,
0,83099,0.0,-6.824148997520648e-16,,,,,,
0,83149,0.0,-3.3511533392011073e-12,,,,,,
0,83199,0.0,-1.3505693857382168e-14,,,,,,
0,83249,0.0,-1.2806166289888757e-20,,,,,,
0,83299,0.0,-2.5734885143041675e-12,,,,,,
0,83349,0.0,-1.451174284092336e-14,,,,,,
0,83399,0.0,-4.295478417404297e-10,,,,,,
0,83449,0.0,-2.304093093890517e-15,,,,,,
0,83499,1.0,-0.9999761581420898,,,,,,
0,83549,0.0,-2.762503333725297e-12,,,,,,
0,83599,0.0,-0.12846821546554565,,,,,,
0,83649,0.0,-1.2718692418700606e-11,,,,,,
0,83699,0.0,-2.3014781053154465e-11,,,,,,
0,83749,1.0,-1.0,,,,,,
0,83799,1.0,-0.9999884366989136,,,,,,
0,83849,0.0,-3.359279868164755e-12,,,,,,
0,83899,0.0,-0.0010145996930077672,,,,,,
0,83949,1.0,-0.9999995231628418,,,,,,
0,83999,0.0,-3.817567752396238e-15,,,,,,
0,84049,0.0,-1.306298548064272e-13,,,,,,
0,84099,0.0,-6.287184639809329e-20,,,,,,
0,84149,1.0,-0.9989218711853027,,,,,,
0,84199,0.0,-1.4656479155328306e-11,,,,,,
0,84249,0.0,-8.238548732109052e-10,,,,,,
0,84299,0.0,-1.811131323040116e-12,,,,,,
0,84349,1.0,-0.9999629259109497,,,,,,
0,84399,0.0,-1.1976287514990218e-16,,,,,,
0,84449,0.0,-0.3600955009460449,,,,,,
0,84499,0.0,-8.326615086448261e-14,,,,,,
0,84549,0.0,-6.276833761743056e-17,,,,,,
0,84599,0.0,-9.73925042176138e-13,,,,,,
0,84649,1.0,-1.0,,,,,,
0,84699,1.0,-0.9988309741020203,,,,,,
0,84749,0.0,-6.501762561499091e-14,,,,,,
0,84799,1.0,-1.0,,,,,,
0,84849,1.0,-0.9999957084655762,,,,,,
0,84899,0.0,-6.238087981282406e-14,,,,,,
0,84949,1.0,-0.9999773502349854,,,,,,
0,84999,1.0,-1.0,,,,,,
0,85049,1.0,-0.9999451637268066,,,,,,
0,85099,1.0,-0.9997313618659973,,,,,,
0,85149,0.0,-2.569113812748297e-13,,,,,,
0,85199,0.0,-3.5907515849586957e-10,,,,,,
0,85249,1.0,-0.9005957245826721,,,,,,
0,85299,1.0,-0.7935291528701782,,,,,,
0,85349,1.0,-0.9999933242797852,,,,,,
0,85399,1.0,-0.9999998807907104,,,,,,
0,85449,0.0,-1.3288395939170528e-09,,,,,,
0,85499,1.0,-0.9999662637710571,,,,,,
0,85549,0.0,-5.912206327331475e-16,,,,,,
0,85599,0.0,-3.3184665054790874e-15,,,,,,
0,85649,0.0,-6.001353927698183e-12,,,,,,
0,85699,0.0,-4.941429807417202e-16,,,,,,
0,85749,0.0,-1.8057578472507885e-06,,,,,,
0,85799,0.0,-4.43000323924192e-12,,,,,,
0,85849,1.0,-0.9963100552558899,,,,,,
0,85899,1.0,-0.9999929666519165,,,,,,
0,85949,1.0,-0.9999994039535522,,,,,,
0,85999,0.0,-7.0164860033195e-11,,,,,,
0,86049,0.0,-1.2620914729977173e-11,,,,,,
0,86099,1.0,-0.9999996423721313,,,,,,
0,86149,1.0,-0.9921330809593201,,,,,,
0,86199,0.0,-5.68567948278087e-08,,,,,,
0,86249,0.0,-3.904155221334804e-09,,,,,,
0,86299,0.0,-3.710631628350836e-12,,,,,,
0,86349,0.0,-1.1356932375864576e-13,,,,,,
0,86399,0.0,-3.4849903518541225e-10,,,,,,
0,86449,1.0,-0.9996142387390137,,,,,,
0,86499,0.0,-2.923199131214284e-14,,,,,,
0,86549,1.0,-1.0,,,,,,
0,86599,1.0,-0.9999998807907104,,,,,,
0,86649,0.0,-4.5426100489694143e-13,,,,,,
0,86699,0.0,-1.775807907840321e-12,,,,,,
0,86749,0.0,-2.5997906017110987e-15,,,,,,
0,86799,1.0,-0.9999973773956299,,,,,,
0,86849,0.0,-2.2814055874488537e-13,,,,,,
0,86899,0.0,-3.356631480741761e-15,,,,,,
0,86949,0.0,-2.1594971144622832e-08,,,,,,
0,86999,0.0,-7.111383530655768e-12,,,,,,
0,87049,1.0,-1.0,,,,,,
0,87099,1.0,-0.9959360361099243,,,,,,
0,87149,1.0,-0.9363393187522888,,,,,,
0,87199,0.0,-8.328500107450398e-13,,,,,,
0,87249,0.0,-4.9612116498343184e-11,,,,,,
0,87299,1.0,-1.0,,,,,,
0,87349,0.0,-1.35344048861623e-14,,,,,,
0,87399,1.0,-0.9998630285263062,,,,,,
0,87449,0.0,-9.91694383946709e-14,,,,,,
0,87499,0.0,-7.537652229898433e-17,,,,,,
0,87549,0.0,-1.2705214484654004e-12,,,,,,
0,87599,1.0,-0.9890695214271545,,,,,,
0,87649,1.0,-0.9929234981536865,,,,,,
0,87699,0.0,-7.372389103279392e-14,,,,,,
0,87749,1.0,-0.9999065399169922,,,,,,
0,87799,0.0,-1.3573590483186856e-16,,,,,,
0,87849,0.0,-4.036031762705977e-13,,,,,,
0,87899,0.0,-0.1294710636138916,,,,,,
0,87949,1.0,-0.9999556541442871,,,,,,
0,87999,1.0,-0.9999943971633911,,,,,,
0,88049,0.0,-6.720730509825635e-16,,,,,,
0,88099,1.0,-0.9976643323898315,,,,,,
0,88149,0.0,-2.4967948173380827e-13,,,,,,
0,88199,0.0,-2.379370142757758e-18,,,,,,
0,88249,1.0,-0.9984410405158997,,,,,,
0,88299,1.0,-0.9986827969551086,,,,,,
0,88349,1.0,-0.9955470561981201,,,,,,
0,88399,1.0,-0.9998941421508789,,,,,,
0,88449,1.0,-0.9999608993530273,,,,,,
0,88499,1.0,-0.5825396180152893,,,,,,
0,88549,1.0,-0.9999947547912598,,,,,,
0,88599,0.0,-0.14219263195991516,,,,,,
0,88649,0.0,-3.4285490248866244e-15,,,,,,
0,88699,1.0,-0.999991774559021,,,,,,
0,88749,0.0,-9.327264234950707e-16,,,,,,
0,88799,0.0,-1.3391907374704637e-11,,,,,,
0,88849,1.0,-0.9999998807907104,,,,,,
0,88899,0.0,-7.274045359377968e-15,,,,,,
0,88949,0.0,-0.3488900661468506,,,,,,
0,88999,0.0,-8.183489476343286e-12,,,,,,
0,89049,1.0,-0.9999940395355225,,,,,,
0,89099,0.0,-0.027203863486647606,,,,,,
0,89149,0.0,-4.13767189400005e-08,,,,,,
0,89199,0.0,-1.5344704673569964e-12,,,,,,
0,89249,0.0,-1.2070782741402386e-11,,,,,,
0,89299,1.0,-0.8409242033958435,,,,,,
0,89349,1.0,-1.0,,,,,,
0,89399,1.0,-0.9287453293800354,,,,,,
0,89449,1.0,-0.9999992847442627,,,,,,
0,89499,0.0,-2.4782322258242763e-14,,,,,,
0,89549,1.0,-0.9885767102241516,,,,,,
0,89599,0.0,-1.647816946911615e-13,,,,,,
0,89649,0.0,-4.7671535196734584e-15,,,,,,
0,89699,1.0,-0.9983281493186951,,,,,,
0,89749,0.0,-1.5746376424985442e-09,,,,,,
0,89799,0.0,-0.0011010129237547517,,,,,,
0,89849,1.0,-0.9986812472343445,,,,,,
0,89899,0.0,-6.94780455390287e-10,,,,,,
0,89949,1.0,-1.0,,,,,,
0,89999,0.0,-0.41075628995895386,,,,,,
0,90049,1.0,-0.6945247054100037,,,,,,
0,90099,1.0,-0.9998931884765625,,,,,,
0,90149,1.0,-0.9977815747261047,,,,,,
0,90199,0.0,-3.171527970802224e-11,,,,,,
0,90249,0.0,-2.5184863707936614e-17,,,,,,
0,90299,0.0,-8.367901351651787e-17,,,,,,
0,90349,1.0,-0.9958642721176147,,,,,,
0,90399,0.0,-1.4571791018257467e-16,,,,,,
0,90449,0.0,-1.6748084310461847e-14,,,,,,
0,90499,0.0,-0.045806773006916046,,,,,,
0,90549,0.0,-2.1755759611771742e-15,,,,,,
0,90599,0.0,-4.096572473605287e-12,,,,,,
0,90649,1.0,-0.9835755228996277,,,,,,
0,90699,0.0,-7.122973499917862e-08,,,,,,
0,90749,0.0,-1.4394838953433347e-15,,,,,,
0,90799,0.0,-9.958940246505683e-18,,,,,,
0,90849,0.0,-8.939116807882286e-14,,,,,,
0,90899,0.0,-3.3250878179319487e-12,,,,,,
0,90949,0.0,-7.600712426614474e-19,,,,,,
0,90999,1.0,-0.9987342953681946,,,,,,
0,91049,0.0,-1.0425713501609028e-15,,,,,,
0,91099,0.0,-7.1694810088729355e-09,,,,,,
0,91149,0.0,-5.842209355177985e-11,,,,,,
0,91199,1.0,-1.0,,,,,,
0,91249,0.0,-6.899378546368394e-15,,,,,,
0,91299,0.0,-1.7745431860061167e-12,,,,,,
0,91349,0.0,-5.534244873794437e-16,,,,,,
0,91399,1.0,-0.9999963045120239,,,,,,
0,91449,0.0,-0.17448358237743378,,,,,,
0,91499,0.0,-2.1374529140453895e-15,,,,,,
0,91549,0.0,-9.30350507658551e-19,,,,,,
0,91599,1.0,-0.999962568283081,,,,,,
0,91649,1.0,-0.9474597573280334,,,,,,
0,91699,1.0,-0.9958490133285522,,,,,,
0,91749,0.0,-1.0521381942768526e-12,,,,,,
0,91799,1.0,-0.9999948740005493,,,,,,
0,91849,0.0,-7.967085324800394e-12,,,,,,
0,91899,1.0,-0.9999983310699463,,,,,,
0,91949,1.0,-0.9998992681503296,,,,,,
0,91999,1.0,-0.9999972581863403,,,,,,
0,92049,0.0,-2.007995159036824e-11,,,,,,
0,92099,1.0,-0.9999873638153076,,,,,,
0,92149,0.0,-6.361021345752506e-15,,,,,,
0,92199,0.0,-4.9674623274357024e-14,,,,,,
0,92249,0.0,-2.4028768883486984e-13,,,,,,
0,92299,0.0,-0.2966519594192505,,,,,,
0,92349,1.0,-1.0,,,,,,
0,92399,1.0,-0.9994809031486511,,,,,,
0,92449,0.0,-4.449145912799324e-11,,,,,,
0,92499,1.0,-0.9997604489326477,,,,,,
0,92549,0.0,-9.265940628975555e-23,,,,,,
0,92599,0.0,-2.514832350068545e-16,,,,,,
0,92649,0.0,-2.4420497205867393e-16,,,,,,
0,92699,0.0,-1.3758618376547016e-11,,,,,,
0,92749,1.0,-0.9997654557228088,,,,,,
0,92799,0.0,-1.850333308881652e-15,,,,,,
0,92849,0.0,-4.2130139437865366e-13,,,,,,
0,92899,0.0,-1.6357272203393336e-09,,,,,,
0,92949,0.0,-0.30257081985473633,,,,,,
